datetime,N_PM25,LC_PM25
2019-04-12 07:00:00+00:00,24.0,26.16666412353516
2019-04-12 08:00:00+00:00,24.3,25.08333396911621
2019-04-12 09:00:00+00:00,29.0,24.83333396911621
2019-04-12 10:00:00+00:00,23.3,34.583335876464844
2019-04-12 12:00:00+00:00,19.9,35.41666412353516
2019-04-12 13:00:00+00:00,18.1,35.083335876464844
2019-04-12 14:00:00+00:00,18.8,41.91666793823242
2019-04-12 15:00:00+00:00,23.8,35.58333206176758
2019-04-12 16:00:00+00:00,27.6,33.91666793823242
2019-04-12 17:00:00+00:00,26.2,30.000001907348636
2019-04-12 18:00:00+00:00,29.5,28.75
2019-04-12 19:00:00+00:00,22.0,27.16666412353516
2019-04-12 20:00:00+00:00,21.3,30.83333396911621
2019-04-12 21:00:00+00:00,25.5,42.83333587646485
2019-04-12 22:00:00+00:00,24.7,40.41666793823242
2019-04-12 23:00:00+00:00,24.5,43.999996185302734
2019-04-13 00:00:00+00:00,18.4,37.41666793823242
2019-04-13 01:00:00+00:00,19.1,35.91666412353516
2019-04-13 02:00:00+00:00,22.1,32.0
2019-04-13 03:00:00+00:00,25.4,34.08333206176758
2019-04-13 04:00:00+00:00,24.4,33.91666793823242
2019-04-13 05:00:00+00:00,24.3,27.000003814697266
2019-04-13 06:00:00+00:00,26.2,26.166667938232425
2019-04-13 07:00:00+00:00,29.3,26.083332061767575
2019-04-13 08:00:00+00:00,29.5,27.333335876464844
2019-04-13 09:00:00+00:00,31.4,32.833335876464844
2019-04-13 10:00:00+00:00,24.3,29.666667938232425
2019-04-13 11:00:00+00:00,21.7,33.5
2019-04-13 12:00:00+00:00,24.6,33.33333206176758
2019-04-13 13:00:00+00:00,27.2,40.66666793823242
2019-04-13 14:00:00+00:00,25.9,42.16666412353516
2019-04-13 15:00:00+00:00,26.7,36.749996185302734
2019-04-13 16:00:00+00:00,29.2,31.08333396911621
2019-04-13 18:00:00+00:00,14.2,36.50000381469727
2019-04-13 19:00:00+00:00,10.6,40.16666412353516
2019-04-13 20:00:00+00:00,12.7,36.249996185302734
2019-04-13 21:00:00+00:00,13.0,40.66666412353516
2019-04-13 22:00:00+00:00,16.8,39.33333206176758
2019-04-13 23:00:00+00:00,15.8,27.33333396911621
2019-04-14 00:00:00+00:00,17.0,10.833333969116213
2019-04-14 01:00:00+00:00,18.1,15.499999046325684
2019-04-14 02:00:00+00:00,17.0,13.333333015441896
2019-04-14 03:00:00+00:00,18.0,18.58333396911621
2019-04-14 04:00:00+00:00,19.3,20.416667938232425
2019-04-14 05:00:00+00:00,20.1,21.666667938232425
2019-04-14 06:00:00+00:00,20.8,21.500001907348636
2019-04-14 07:00:00+00:00,25.0,20.666667938232425
2019-04-14 08:00:00+00:00,23.9,21.25
2019-04-14 09:00:00+00:00,24.4,23.583335876464844
2019-04-14 10:00:00+00:00,23.9,27.083332061767575
2019-04-14 11:00:00+00:00,20.6,27.0
2019-04-14 12:00:00+00:00,19.0,29.16666603088379
2019-04-14 13:00:00+00:00,20.3,34.41666793823242
2019-04-14 14:00:00+00:00,20.3,34.66666793823242
2019-04-14 15:00:00+00:00,21.3,31.083335876464844
2019-04-14 16:00:00+00:00,21.1,29.16666603088379
2019-04-14 17:00:00+00:00,20.4,28.333332061767575
2019-04-14 18:00:00+00:00,20.1,27.91666603088379
2019-04-15 02:00:00+00:00,9.2,28.91666603088379
2019-04-15 04:00:00+00:00,10.0,23.083332061767575
2019-04-15 21:00:00+00:00,21.3,24.500001907348636
2019-04-15 22:00:00+00:00,18.4,24.5
2019-04-16 00:00:00+00:00,18.8,26.083332061767575
2019-04-16 01:00:00+00:00,17.5,23.91666603088379
2019-04-16 02:00:00+00:00,15.7,32.5
2019-04-16 03:00:00+00:00,17.1,28.16666603088379
2019-04-16 04:00:00+00:00,20.2,26.583332061767575
2019-04-16 05:00:00+00:00,19.5,25.08333396911621
2019-04-16 06:00:00+00:00,25.1,26.08333396911621
2019-04-16 07:00:00+00:00,23.1,21.416667938232425
2019-04-16 08:00:00+00:00,22.2,20.16666603088379
2019-04-16 09:00:00+00:00,19.9,21.666667938232425
2019-04-16 10:00:00+00:00,17.4,21.333330154418945
2019-04-16 11:00:00+00:00,15.3,22.83333396911621
2019-04-16 12:00:00+00:00,14.4,27.66666603088379
2019-04-16 13:00:00+00:00,13.6,26.000001907348636
2019-04-16 15:00:00+00:00,14.1,23.749998092651367
2019-04-16 16:00:00+00:00,15.8,24.0
2019-04-16 17:00:00+00:00,16.8,19.75
2019-04-16 18:00:00+00:00,18.9,18.58333396911621
2019-04-16 19:00:00+00:00,18.1,16.08333396911621
2019-04-16 20:00:00+00:00,18.4,18.25
2019-04-16 21:00:00+00:00,20.1,19.833332061767575
2019-04-16 22:00:00+00:00,20.5,22.0
2019-04-16 23:00:00+00:00,22.1,25.75
2019-04-17 00:00:00+00:00,20.2,24.666667938232425
2019-04-17 01:00:00+00:00,19.0,24.250001907348636
2019-04-17 02:00:00+00:00,21.2,21.83333396911621
2019-04-17 03:00:00+00:00,14.6,20.499998092651367
2019-04-17 04:00:00+00:00,18.5,22.0
2019-04-17 05:00:00+00:00,19.3,23.833332061767575
2019-04-17 06:00:00+00:00,16.8,21.16666603088379
2019-04-17 07:00:00+00:00,15.4,20.58333396911621
2019-04-17 08:00:00+00:00,17.7,28.166667938232425
2019-04-17 09:00:00+00:00,19.6,15.666666984558104
2019-04-17 10:00:00+00:00,18.7,22.250001907348636
2019-04-17 11:00:00+00:00,21.0,18.33333396911621
2019-04-17 12:00:00+00:00,21.9,19.583332061767575
2019-04-17 13:00:00+00:00,21.9,19.666667938232425
2019-04-17 14:00:00+00:00,21.4,21.33333396911621
2019-04-17 15:00:00+00:00,19.6,24.58333396911621
2019-04-17 16:00:00+00:00,21.6,30.833332061767575
2019-04-17 17:00:00+00:00,23.2,30.66666412353516
2019-04-17 18:00:00+00:00,24.0,32.75
2019-04-17 19:00:00+00:00,24.9,32.083335876464844
2019-04-17 20:00:00+00:00,25.4,31.000001907348636
2019-04-17 21:00:00+00:00,25.3,29.83333396911621
2019-04-17 22:00:00+00:00,21.7,30.499998092651367
2019-04-17 23:00:00+00:00,25.9,31.08333396911621
2019-04-18 00:00:00+00:00,24.6,31.91666603088379
2019-04-18 01:00:00+00:00,23.4,33.333335876464844
2019-04-18 02:00:00+00:00,25.3,33.91666412353516
2019-04-18 03:00:00+00:00,15.5,24.33333396911621
2019-04-18 04:00:00+00:00,12.3,29.91666412353516
2019-04-18 05:00:00+00:00,12.6,36.0
2019-04-18 06:00:00+00:00,15.3,33.75
2019-04-18 07:00:00+00:00,17.1,32.083335876464844
2019-04-18 08:00:00+00:00,17.1,20.33333396911621
2019-04-18 09:00:00+00:00,16.5,20.25
2019-04-18 10:00:00+00:00,16.6,17.083332061767578
2019-04-18 11:00:00+00:00,16.6,19.25
2019-04-18 12:00:00+00:00,16.9,23.833330154418945
2019-04-18 13:00:00+00:00,17.0,23.66666603088379
2019-04-18 14:00:00+00:00,17.1,17.91666603088379
2019-04-18 15:00:00+00:00,16.5,22.0
2019-04-18 16:00:00+00:00,13.2,22.583332061767575
2019-04-18 17:00:00+00:00,4.7,26.16666603088379
2019-04-18 18:00:00+00:00,5.2,24.833332061767575
2019-04-18 19:00:00+00:00,7.0,26.333332061767575
2019-04-18 20:00:00+00:00,7.4,26.000001907348636
2019-04-18 21:00:00+00:00,7.8,27.0
2019-04-18 22:00:00+00:00,7.7,5.0
2019-04-18 23:00:00+00:00,6.5,1.0
2019-04-19 00:00:00+00:00,7.5,2.8333334922790527
2019-04-19 01:00:00+00:00,6.3,1.5833332538604736
2019-04-19 02:00:00+00:00,7.7,2.999999761581421
2019-04-19 03:00:00+00:00,6.9,6.583333015441895
2019-04-19 04:00:00+00:00,5.9,6.083333492279053
2019-04-19 05:00:00+00:00,6.2,6.333333015441895
2019-04-19 06:00:00+00:00,7.2,7.166666030883789
2019-04-19 07:00:00+00:00,8.6,4.0
2019-04-19 08:00:00+00:00,9.4,7.250000953674316
2019-04-19 09:00:00+00:00,8.4,6.083332538604736
2019-04-19 10:00:00+00:00,9.5,5.416666507720947
2019-04-19 11:00:00+00:00,9.4,7.500000476837158
2019-04-19 12:00:00+00:00,8.7,7.5833330154418945
2019-04-19 13:00:00+00:00,9.5,7.166666507720947
2019-04-19 14:00:00+00:00,9.5,9.75
2019-04-19 15:00:00+00:00,9.5,9.416666984558104
2019-04-19 16:00:00+00:00,8.6,10.25
2019-04-19 17:00:00+00:00,9.5,7.833333492279053
2019-04-19 18:00:00+00:00,11.0,10.583332061767578
2019-04-19 19:00:00+00:00,11.2,11.333333015441896
2019-04-19 20:00:00+00:00,4.8,12.0
2019-04-19 21:00:00+00:00,4.0,10.749999046325684
2019-04-19 22:00:00+00:00,7.1,11.166666984558104
2019-04-19 23:00:00+00:00,7.2,12.999999046325684
2019-04-20 00:00:00+00:00,5.9,14.833333015441896
2019-04-20 01:00:00+00:00,5.1,4.750000476837158
2019-04-20 02:00:00+00:00,4.6,0.6666666865348816
2019-04-20 03:00:00+00:00,4.9,0.4166666865348816
2019-04-20 04:00:00+00:00,5.4,2.0833332538604736
2019-04-20 05:00:00+00:00,5.8,3.9166667461395264
2019-04-20 06:00:00+00:00,5.3,3.249999761581421
2019-04-20 07:00:00+00:00,8.9,1.5833333730697632
2019-04-20 08:00:00+00:00,9.6,2.1666665077209477
2019-04-20 09:00:00+00:00,9.0,2.5833332538604736
2019-04-20 10:00:00+00:00,9.3,2.0833332538604736
2019-04-20 11:00:00+00:00,8.3,3.4166667461395264
2019-04-20 12:00:00+00:00,8.4,3.1666667461395264
2019-04-20 13:00:00+00:00,9.3,3.1666665077209477
2019-04-20 14:00:00+00:00,8.5,4.333333969116211
2019-04-20 15:00:00+00:00,8.1,5.333333015441895
2019-04-20 16:00:00+00:00,8.2,6.583333015441895
2019-04-20 17:00:00+00:00,8.5,7.1666669845581055
2019-04-20 18:00:00+00:00,10.2,8.5
2019-04-20 19:00:00+00:00,11.2,9.0
2019-04-20 20:00:00+00:00,8.2,10.25
2019-04-20 21:00:00+00:00,5.8,8.166666984558105
2019-04-20 22:00:00+00:00,6.1,9.333333015441896
2019-04-20 23:00:00+00:00,6.6,10.916666030883787
2019-04-21 00:00:00+00:00,5.7,12.083332061767578
2019-04-21 01:00:00+00:00,5.3,13.083333015441896
2019-04-21 02:00:00+00:00,6.1,5.416666507720947
2019-04-21 03:00:00+00:00,7.7,4.0
2019-04-21 04:00:00+00:00,7.5,2.750000238418579
2019-04-21 05:00:00+00:00,8.3,3.8333334922790527
2019-04-21 06:00:00+00:00,8.9,4.333333015441895
2019-04-21 07:00:00+00:00,11.0,4.5
2019-04-21 08:00:00+00:00,11.1,8.666666984558105
2019-04-21 09:00:00+00:00,8.9,5.583333015441895
2019-04-21 10:00:00+00:00,7.4,5.666666507720947
2019-04-21 11:00:00+00:00,5.8,5.166666507720947
2019-04-21 12:00:00+00:00,6.0,5.833333015441895
2019-04-21 13:00:00+00:00,6.0,7.9166669845581055
2019-04-21 14:00:00+00:00,20.1,12.833333969116213
2019-04-21 15:00:00+00:00,5.4,8.5
2019-04-21 16:00:00+00:00,5.6,4.333333492279053
2019-04-21 17:00:00+00:00,6.1,3.6666665077209473
2019-04-21 18:00:00+00:00,6.4,3.0833334922790527
2019-04-21 19:00:00+00:00,6.4,3.6666665077209473
2019-04-21 20:00:00+00:00,8.2,3.8333334922790527
2019-04-21 21:00:00+00:00,10.6,4.75
2019-04-21 22:00:00+00:00,8.0,4.583333492279053
2019-04-21 23:00:00+00:00,5.6,3.8333332538604736
2019-04-22 00:00:00+00:00,8.0,2.75
2019-04-22 01:00:00+00:00,9.4,2.3333332538604736
2019-04-22 02:00:00+00:00,10.8,2.3333332538604736
2019-04-22 03:00:00+00:00,7.8,3.3333332538604736
2019-04-22 04:00:00+00:00,9.1,1.0833333730697632
2019-04-22 05:00:00+00:00,3.3,0.9999999403953552
2019-04-22 06:00:00+00:00,4.5,5.25
2019-04-22 07:00:00+00:00,7.0,6.500000476837158
2019-04-22 08:00:00+00:00,11.0,4.416666507720947
2019-04-22 09:00:00+00:00,9.0,7.6666669845581055
2019-04-22 10:00:00+00:00,8.5,1.6666665077209473
2019-04-22 11:00:00+00:00,11.0,0.4166666865348816
2019-04-22 12:00:00+00:00,17.0,0.3333333432674408
2019-04-22 13:00:00+00:00,15.5,3.25
2019-04-22 14:00:00+00:00,7.6,8.25
2019-04-22 15:00:00+00:00,7.4,6.083333015441895
2019-04-22 16:00:00+00:00,6.9,7.916665554046631
2019-04-22 17:00:00+00:00,8.3,45.16666793823242
2019-04-22 18:00:00+00:00,10.9,43.16666793823242
2019-04-22 19:00:00+00:00,14.4,9.083333015441896
2019-04-22 20:00:00+00:00,10.6,5.083333492279053
2019-04-22 21:00:00+00:00,6.6,2.8333332538604736
2019-04-22 22:00:00+00:00,5.3,2.1666667461395264
2019-04-22 23:00:00+00:00,4.8,4.333333015441895
2019-04-23 00:00:00+00:00,7.1,11.666666984558104
2019-04-23 01:00:00+00:00,8.6,9.5
2019-04-23 02:00:00+00:00,9.5,4.999999523162842
2019-04-23 03:00:00+00:00,11.8,3.4166667461395264
2019-04-23 04:00:00+00:00,9.2,2.749999761581421
2019-04-23 05:00:00+00:00,10.4,2.916666984558105
2019-04-23 06:00:00+00:00,15.9,2.666666984558105
2019-04-23 07:00:00+00:00,23.7,4.083333492279053
2019-04-23 08:00:00+00:00,13.7,3.9166667461395264
2019-04-23 09:00:00+00:00,23.6,3.0833332538604736
2019-04-23 10:00:00+00:00,12.6,3.6666665077209473
2019-04-23 11:00:00+00:00,7.3,7.0
2019-04-23 12:00:00+00:00,6.8,9.749999046325684
2019-04-23 13:00:00+00:00,6.5,18.33333396911621
2019-04-23 14:00:00+00:00,6.7,30.000001907348636
2019-04-23 15:00:00+00:00,7.1,20.25
2019-04-23 16:00:00+00:00,7.4,4.666666507720947
2019-04-23 17:00:00+00:00,8.1,3.999999761581421
2019-04-23 18:00:00+00:00,8.6,44.499996185302734
2019-04-23 19:00:00+00:00,11.6,4.25
2019-04-23 20:00:00+00:00,10.3,5.75
2019-04-23 22:00:00+00:00,10.7,13.833333015441896
2019-04-23 23:00:00+00:00,11.6,12.916666984558104
2019-04-24 00:00:00+00:00,9.5,11.75
2019-04-24 01:00:00+00:00,9.4,12.333333015441896
2019-04-24 02:00:00+00:00,14.7,6.750000953674316
2019-04-24 03:00:00+00:00,13.4,7.166666507720947
2019-04-25 06:00:00+00:00,12.9,6.583333015441895
2019-04-25 07:00:00+00:00,15.0,5.833333492279053
2019-04-25 08:00:00+00:00,15.8,5.0
2019-04-25 09:00:00+00:00,12.3,4.666666030883789
2019-04-25 10:00:00+00:00,11.3,4.5
2019-04-25 11:00:00+00:00,11.5,7.249999523162842
2019-04-25 12:00:00+00:00,14.4,13.666666984558104
2019-04-25 13:00:00+00:00,11.2,9.833333015441896
2019-04-25 14:00:00+00:00,15.4,14.666666984558104
2019-04-25 15:00:00+00:00,11.3,11.083332061767578
2019-04-25 16:00:00+00:00,10.5,10.833333015441896
2019-04-25 17:00:00+00:00,12.2,19.16666603088379
2019-04-25 18:00:00+00:00,12.8,11.166666030883787
2019-04-25 19:00:00+00:00,12.8,15.0
2019-04-25 20:00:00+00:00,12.2,13.666666984558104
2019-04-25 21:00:00+00:00,11.2,13.083333969116213
2019-04-25 22:00:00+00:00,12.8,11.416666984558104
2019-04-25 23:00:00+00:00,12.4,11.75
2019-04-26 00:00:00+00:00,13.1,13.999999046325684
2019-04-26 01:00:00+00:00,11.3,13.583333015441896
2019-04-26 02:00:00+00:00,10.2,11.333333015441896
2019-04-26 03:00:00+00:00,7.7,10.583333015441896
2019-04-26 04:00:00+00:00,6.3,10.416666030883787
2019-04-26 05:00:00+00:00,10.2,11.416666984558104
2019-04-26 06:00:00+00:00,12.9,14.666666984558104
2019-04-26 07:00:00+00:00,14.9,10.25
2019-04-26 08:00:00+00:00,23.8,13.500000953674316
2019-04-26 09:00:00+00:00,26.9,8.416666030883789
2019-04-26 10:00:00+00:00,22.3,11.916667938232422
2019-04-26 11:00:00+00:00,13.2,11.583333969116213
2019-04-26 12:00:00+00:00,12.4,8.666666030883789
2019-04-27 01:00:00+00:00,14.1,28.66666603088379
2019-04-27 02:00:00+00:00,14.9,24.166667938232425
2019-04-27 03:00:00+00:00,19.7,21.666667938232425
2019-04-27 04:00:00+00:00,15.5,24.500001907348636
2019-04-27 05:00:00+00:00,19.5,25.750001907348636
2019-04-27 06:00:00+00:00,16.1,18.083332061767575
2019-04-27 07:00:00+00:00,22.6,15.916666030883787
2019-04-27 08:00:00+00:00,25.5,15.833333969116213
2019-04-27 09:00:00+00:00,20.4,14.166666984558104
2019-04-27 10:00:00+00:00,13.9,14.250000953674316
2019-04-27 11:00:00+00:00,11.5,13.916666984558104
2019-04-27 12:00:00+00:00,10.2,17.833332061767578
2019-04-27 13:00:00+00:00,10.0,20.666667938232425
2019-04-27 17:00:00+00:00,9.8,12.333333015441896
2019-04-27 18:00:00+00:00,10.3,9.583333015441896
2019-04-27 19:00:00+00:00,10.6,9.083333969116213
2019-04-27 20:00:00+00:00,11.5,10.5
2019-04-27 21:00:00+00:00,9.5,12.833333969116213
2019-04-27 22:00:00+00:00,9.8,12.0
2019-04-27 23:00:00+00:00,8.3,10.0
2019-04-28 00:00:00+00:00,8.1,10.166666030883787
2019-04-28 01:00:00+00:00,7.7,12.5
2019-04-28 02:00:00+00:00,7.7,13.833332061767578
2019-04-28 03:00:00+00:00,5.7,10.75
2019-04-28 04:00:00+00:00,6.3,5.000000476837158
2019-04-28 05:00:00+00:00,8.5,6.499999523162842
2019-04-28 06:00:00+00:00,9.3,6.749999523162842
2019-04-28 07:00:00+00:00,9.5,7.166666507720947
2019-04-28 08:00:00+00:00,9.9,6.5
2019-04-28 09:00:00+00:00,9.0,3.8333330154418954
2019-04-28 10:00:00+00:00,7.7,4.0
2019-04-28 11:00:00+00:00,7.7,5.499999523162842
2019-04-28 12:00:00+00:00,8.5,5.916666507720947
2019-04-28 13:00:00+00:00,8.1,9.0
2019-04-28 14:00:00+00:00,8.4,8.999999046325684
2019-04-28 15:00:00+00:00,7.6,5.75
2019-04-28 16:00:00+00:00,7.8,6.1666669845581055
2019-04-28 17:00:00+00:00,11.3,5.749999523162842
2019-04-28 18:00:00+00:00,9.7,6.0
2019-04-28 19:00:00+00:00,9.7,8.166666030883789
2019-04-28 20:00:00+00:00,10.4,6.083333492279053
2019-04-28 21:00:00+00:00,12.7,6.75
2019-04-28 22:00:00+00:00,12.0,9.25
2019-04-28 23:00:00+00:00,11.6,10.75
2019-04-29 00:00:00+00:00,10.3,7.916666507720947
2019-04-29 01:00:00+00:00,11.1,7.5833330154418945
2019-04-29 02:00:00+00:00,10.7,7.833333492279053
2019-04-29 03:00:00+00:00,11.6,10.166666030883787
2019-04-29 04:00:00+00:00,15.2,10.083333969116213
2019-04-29 05:00:00+00:00,16.0,9.333333015441896
2019-04-29 06:00:00+00:00,12.8,8.583333015441895
2019-04-29 08:00:00+00:00,16.1,9.75
2019-04-29 09:00:00+00:00,14.1,8.416666030883789
2019-04-29 10:00:00+00:00,12.9,11.416666030883787
2019-04-29 11:00:00+00:00,12.8,11.500000953674316
2019-04-29 12:00:00+00:00,13.3,12.250000953674316
2019-04-29 13:00:00+00:00,11.5,10.833333015441896
2019-04-29 14:00:00+00:00,10.5,11.250000953674316
2019-04-29 15:00:00+00:00,11.1,16.666667938232422
2019-04-29 16:00:00+00:00,10.5,13.416666030883787
2019-04-29 17:00:00+00:00,11.6,12.166666984558104
2019-04-29 18:00:00+00:00,14.7,13.333333015441896
2019-04-29 19:00:00+00:00,14.2,11.333333969116213
2019-04-29 20:00:00+00:00,13.7,11.583333015441896
2019-04-29 21:00:00+00:00,13.9,12.499999046325684
2019-04-29 22:00:00+00:00,10.8,12.416666030883787
2019-04-29 23:00:00+00:00,14.3,15.916666030883787
2019-04-30 00:00:00+00:00,15.5,34.25
2019-04-30 01:00:00+00:00,17.7,17.666667938232422
2019-04-30 02:00:00+00:00,16.8,12.666666030883787
2019-04-30 03:00:00+00:00,14.6,10.25
2019-04-30 04:00:00+00:00,16.9,7.583332538604736
2019-04-30 05:00:00+00:00,18.9,7.0
2019-04-30 06:00:00+00:00,21.6,11.999999046325684
2019-04-30 07:00:00+00:00,26.1,11.916666984558104
2019-04-30 08:00:00+00:00,17.2,13.916666030883787
2019-04-30 09:00:00+00:00,24.9,32.249996185302734
2019-04-30 10:00:00+00:00,24.1,18.25
2019-04-30 11:00:00+00:00,15.3,16.0
2019-04-30 12:00:00+00:00,13.5,25.16666412353516
2019-04-30 13:00:00+00:00,11.8,25.916667938232425
2019-04-30 14:00:00+00:00,12.3,29.58333396911621
2019-04-30 15:00:00+00:00,13.9,31.41666412353516
2019-04-30 16:00:00+00:00,13.7,18.83333396911621
2019-04-30 17:00:00+00:00,15.5,12.333333015441896
2019-04-30 18:00:00+00:00,19.9,10.916666984558104
2019-04-30 19:00:00+00:00,17.3,12.0
2019-04-30 20:00:00+00:00,17.4,12.75
2019-04-30 21:00:00+00:00,20.5,20.333335876464844
2019-04-30 22:00:00+00:00,22.2,14.666666984558104
2019-04-30 23:00:00+00:00,23.0,18.66666603088379
2019-05-01 00:00:00+00:00,19.9,23.16666984558105
2019-05-01 01:00:00+00:00,18.6,22.249998092651367
2019-05-01 02:00:00+00:00,18.2,20.25
2019-05-01 03:00:00+00:00,17.5,22.83333396911621
2019-05-01 04:00:00+00:00,16.0,29.666667938232425
2019-06-01 06:00:00+00:00,7.1,1.7500001192092896
2019-06-01 07:00:00+00:00,12.0,0.6666666269302368
2019-06-01 08:00:00+00:00,13.5,1.3333332538604736
2019-06-01 09:00:00+00:00,16.0,1.4166667461395264
2019-06-01 10:00:00+00:00,7.7,2.3333332538604736
2019-06-01 11:00:00+00:00,6.8,5.833333015441895
2019-06-01 12:00:00+00:00,8.3,7.9166669845581055
2019-06-01 13:00:00+00:00,6.2,7.75
2019-06-01 14:00:00+00:00,5.9,6.500000476837158
2019-06-01 15:00:00+00:00,5.0,13.0
2019-06-01 16:00:00+00:00,5.2,3.9166667461395264
2019-06-01 17:00:00+00:00,5.3,8.833333969116211
2019-06-01 18:00:00+00:00,6.0,3.3333334922790527
2019-06-01 19:00:00+00:00,5.1,1.9166667461395264
2019-06-01 20:00:00+00:00,5.5,2.4166667461395264
2019-06-01 21:00:00+00:00,5.7,3.0833332538604736
2019-06-01 22:00:00+00:00,4.5,1.1666666269302368
2019-06-01 23:00:00+00:00,6.9,2.0833332538604736
2019-06-02 01:00:00+00:00,6.9,1.4166666269302368
2019-06-02 02:00:00+00:00,7.2,2.916666984558105
2019-06-02 03:00:00+00:00,7.8,2.4166667461395264
2019-06-02 04:00:00+00:00,7.1,2.75
2019-06-02 05:00:00+00:00,5.7,1.6666666269302368
2019-06-02 06:00:00+00:00,6.0,4.4166669845581055
2019-06-02 07:00:00+00:00,6.1,3.5833330154418945
2019-06-02 08:00:00+00:00,6.8,5.1666669845581055
2019-06-02 09:00:00+00:00,6.5,2.0833334922790527
2019-06-02 10:00:00+00:00,5.9,1.25
2019-06-02 11:00:00+00:00,5.7,1.0
2019-06-02 12:00:00+00:00,7.8,1.4166667461395264
2019-06-02 13:00:00+00:00,7.1,1.7500001192092896
2019-06-02 14:00:00+00:00,8.1,4.916666507720947
2019-06-02 15:00:00+00:00,7.4,4.0
2019-06-02 16:00:00+00:00,7.9,2.3333334922790527
2019-06-02 17:00:00+00:00,8.2,5.749999523162842
2019-06-02 18:00:00+00:00,8.8,5.083333492279053
2019-06-02 19:00:00+00:00,8.0,5.083333492279053
2019-06-02 20:00:00+00:00,7.6,5.916666507720947
2019-06-02 21:00:00+00:00,8.7,7.666666507720947
2019-06-02 22:00:00+00:00,8.1,11.166666030883787
2019-06-02 23:00:00+00:00,6.9,56.0
2019-06-03 00:00:00+00:00,7.2,40.25000381469727
2019-06-03 01:00:00+00:00,6.3,13.583333015441896
2019-06-03 02:00:00+00:00,5.7,9.916666984558104
2019-06-03 03:00:00+00:00,5.6,9.666666030883787
2019-06-03 04:00:00+00:00,5.8,7.416666507720947
2019-06-03 05:00:00+00:00,7.7,5.666666507720947
2019-06-03 06:00:00+00:00,9.4,5.583333015441895
2019-06-03 07:00:00+00:00,10.1,5.083333492279053
2019-06-03 08:00:00+00:00,9.9,3.9166665077209473
2019-06-03 09:00:00+00:00,11.8,3.0833334922790527
2019-06-03 10:00:00+00:00,9.3,1.4999998807907104
2019-06-03 11:00:00+00:00,9.6,3.6666667461395264
2019-06-03 12:00:00+00:00,10.6,3.6666665077209473
2019-06-03 13:00:00+00:00,9.5,9.833333015441896
2019-06-03 14:00:00+00:00,8.2,9.583333015441896
2019-06-03 15:00:00+00:00,8.2,12.083334922790527
2019-06-03 17:00:00+00:00,7.4,11.166666984558104
2019-06-03 18:00:00+00:00,7.7,12.083333969116213
2019-06-03 19:00:00+00:00,7.8,8.5
2019-06-03 20:00:00+00:00,8.1,7.083333492279053
2019-06-03 21:00:00+00:00,7.6,8.333333015441895
2019-06-03 22:00:00+00:00,7.5,7.833333969116211
2019-06-03 23:00:00+00:00,8.0,6.916666507720947
2019-06-04 00:00:00+00:00,8.9,7.916666507720947
2019-06-04 01:00:00+00:00,10.1,8.333333015441895
2019-06-04 02:00:00+00:00,8.5,7.9166669845581055
2019-06-04 03:00:00+00:00,8.1,7.083333969116211
2019-06-04 04:00:00+00:00,10.9,6.583333015441895
2019-06-04 05:00:00+00:00,9.9,8.166666030883789
2019-06-04 06:00:00+00:00,11.5,9.25
2019-06-04 07:00:00+00:00,17.2,9.25
2019-06-04 08:00:00+00:00,13.4,9.75
2019-06-04 09:00:00+00:00,13.1,8.083333015441895
2019-06-04 10:00:00+00:00,14.0,10.0
2019-06-04 11:00:00+00:00,12.2,8.666666984558105
2019-06-04 12:00:00+00:00,10.3,12.500000953674316
2019-06-04 13:00:00+00:00,8.9,21.583332061767575
2019-06-04 16:00:00+00:00,8.6,9.083333015441896
2019-06-04 17:00:00+00:00,10.0,10.000000953674316
2019-06-04 18:00:00+00:00,10.9,9.416666984558104
2019-06-04 19:00:00+00:00,11.2,6.083333015441895
2019-06-04 20:00:00+00:00,10.9,7.333333969116211
2019-06-04 21:00:00+00:00,10.0,5.916666507720947
2019-06-04 22:00:00+00:00,9.9,7.4166669845581055
2019-06-04 23:00:00+00:00,7.7,6.1666669845581055
2019-06-05 00:00:00+00:00,6.2,8.25
2019-06-05 01:00:00+00:00,6.7,14.833334922790527
2019-06-05 02:00:00+00:00,7.5,11.75
2019-06-05 03:00:00+00:00,7.0,9.666666984558104
2019-06-05 04:00:00+00:00,5.7,9.5
2019-06-05 05:00:00+00:00,6.7,5.333333492279053
2019-06-05 06:00:00+00:00,11.3,5.583333015441895
2019-06-05 07:00:00+00:00,11.8,5.499999523162842
2019-06-05 08:00:00+00:00,11.1,7.25
2019-06-05 09:00:00+00:00,7.9,4.25
2019-06-05 10:00:00+00:00,6.8,3.6666665077209473
2019-06-05 11:00:00+00:00,5.6,6.249999523162842
2019-06-05 12:00:00+00:00,6.6,6.249999523162842
2019-06-05 13:00:00+00:00,6.3,9.416666030883787
2019-06-05 23:00:00+00:00,8.3,9.833333015441896
2019-06-06 00:00:00+00:00,8.1,6.25
2019-06-06 01:00:00+00:00,6.6,4.916666507720947
2019-06-06 02:00:00+00:00,6.3,7.000000476837158
2019-06-06 03:00:00+00:00,5.9,7.166666507720947
2019-06-06 04:00:00+00:00,4.8,6.25
2019-06-06 05:00:00+00:00,4.1,4.9166669845581055
2019-06-06 06:00:00+00:00,7.1,5.25
2019-06-06 07:00:00+00:00,12.8,4.916666507720947
